lag_2,lag_1,y
2.768749952316284,2.7874999046325684,2.825000047683716
2.7874999046325684,2.825000047683716,2.825000047683716
2.825000047683716,2.825000047683716,2.993750095367432
2.825000047683716,2.993750095367432,3.118750095367432
2.993750095367432,3.118750095367432,3.043750047683716
3.118750095367432,3.043750047683716,2.7874999046325684
3.043750047683716,2.7874999046325684,2.65625
2.7874999046325684,2.65625,2.59375
2.65625,2.59375,2.487499952316284
2.59375,2.487499952316284,2.5
2.487499952316284,2.5,2.387500047683716
2.5,2.387500047683716,2.59375
2.387500047683716,2.59375,2.612499952316284
2.59375,2.612499952316284,2.556250095367432
2.612499952316284,2.556250095367432,2.90625
2.556250095367432,2.90625,2.8125
2.90625,2.8125,2.728125095367432
2.8125,2.728125095367432,2.609375
2.728125095367432,2.609375,2.671875
2.609375,2.671875,2.6624999046325684
2.671875,2.6624999046325684,2.609375
2.6624999046325684,2.609375,2.4749999046325684
2.609375,2.4749999046325684,2.493750095367432
2.4749999046325684,2.493750095367432,2.3968749046325684
2.493750095367432,2.3968749046325684,2.371875047683716
2.3968749046325684,2.371875047683716,2.293750047683716
2.371875047683716,2.293750047683716,2.431250095367432
2.293750047683716,2.431250095367432,2.346874952316284
2.431250095367432,2.346874952316284,2.321875095367432
2.346874952316284,2.321875095367432,1.850000023841858
2.321875095367432,1.850000023841858,1.7664060592651367
1.850000023841858,1.7664060592651367,1.924999952316284
1.7664060592651367,1.924999952316284,1.996875047683716
1.924999952316284,1.996875047683716,1.924999952316284
1.996875047683716,1.924999952316284,1.862499952316284
1.924999952316284,1.862499952316284,1.875
1.862499952316284,1.875,1.924999952316284
1.875,1.924999952316284,1.868749976158142
1.924999952316284,1.868749976158142,1.850000023841858
1.868749976158142,1.850000023841858,1.818750023841858
1.850000023841858,1.818750023841858,1.7625000476837158
1.818750023841858,1.7625000476837158,1.806249976158142
1.7625000476837158,1.806249976158142,1.7999999523162842
1.806249976158142,1.7999999523162842,2.160156011581421
1.7999999523162842,2.160156011581421,2.196875095367432
2.160156011581421,2.196875095367432,2.181250095367432
2.196875095367432,2.181250095367432,2.078125
2.181250095367432,2.078125,2.168750047683716
2.078125,2.168750047683716,2.125
2.168750047683716,2.125,2.0687499046325684
2.125,2.0687499046325684,1.9375
2.0687499046325684,1.9375,1.8359379768371584
